상권_코드,서비스_업종_코드,최초_분기,최종_분기,관측_분기_수,전체기간_기대_분기_수,전체기간_누락률,활성기간_기대_분기_수,활성기간_누락률
3120086,CS100002,20211,20254,20,20,0.0,20,0.0
3120086,CS100003,20211,20254,20,20,0.0,20,0.0
3120086,CS100005,20211,20254,20,20,0.0,20,0.0
3120086,CS100006,20211,20254,20,20,0.0,20,0.0
3120086,CS100007,20211,20254,20,20,0.0,20,0.0
3120086,CS100008,20211,20254,20,20,0.0,20,0.0
3120086,CS100009,20211,20254,20,20,0.0,20,0.0
3120086,CS100010,20211,20254,20,20,0.0,20,0.0
3120086,CS200001,20211,20254,18,20,0.1,20,0.1
3120086,CS200003,20211,20254,20,20,0.0,20,0.0
3120086,CS200005,20224,20233,4,20,0.8,4,0.0
3120086,CS200006,20211,20254,20,20,0.0,20,0.0
3120086,CS200007,20234,20254,9,20,0.55,9,0.0
3120086,CS200016,20211,20254,20,20,0.0,20,0.0
3120086,CS200017,20211,20254,20,20,0.0,20,0.0
3120086,CS200019,20221,20223,3,20,0.85,3,0.0
3120086,CS200024,20234,20254,3,20,0.85,9,0.6666666666666666
3120086,CS200028,20211,20254,20,20,0.0,20,0.0
3120086,CS200029,20211,20254,20,20,0.0,20,0.0
3120086,CS200034,20211,20254,13,20,0.35,20,0.35
3120086,CS200037,20211,20254,20,20,0.0,20,0.0
3120086,CS300002,20211,20254,20,20,0.0,20,0.0
3120086,CS300004,20211,20254,20,20,0.0,20,0.0
3120086,CS300010,20214,20252,12,20,0.4,15,0.2
3120086,CS300011,20211,20254,20,20,0.0,20,0.0
3120086,CS300014,20211,20254,20,20,0.0,20,0.0
3120086,CS300018,20211,20254,20,20,0.0,20,0.0
3120086,CS300020,20211,20254,20,20,0.0,20,0.0
3120086,CS300028,20211,20254,20,20,0.0,20,0.0
3120086,CS300043,20223,20252,8,20,0.6,12,0.3333333333333333
3120087,CS100001,20211,20254,20,20,0.0,20,0.0
3120087,CS100003,20211,20254,15,20,0.25,20,0.25
3120087,CS100004,20211,20251,17,20,0.15,17,0.0
3120087,CS100005,20211,20254,20,20,0.0,20,0.0
3120087,CS100008,20211,20254,20,20,0.0,20,0.0
3120087,CS100009,20211,20254,20,20,0.0,20,0.0
3120087,CS100010,20211,20254,20,20,0.0,20,0.0
3120087,CS200005,20214,20254,17,20,0.15,17,0.0
3120087,CS200006,20211,20254,20,20,0.0,20,0.0
3120087,CS200007,20211,20254,20,20,0.0,20,0.0
3120087,CS200008,20211,20254,20,20,0.0,20,0.0
3120087,CS200024,20211,20251,17,20,0.15,17,0.0
3120087,CS200028,20211,20254,20,20,0.0,20,0.0
3120087,CS200029,20211,20254,20,20,0.0,20,0.0
3120087,CS200030,20211,20254,20,20,0.0,20,0.0
3120087,CS200037,20211,20254,20,20,0.0,20,0.0
3120087,CS300007,20213,20254,18,20,0.1,18,0.0
3120087,CS300010,20222,20254,14,20,0.3,15,0.06666666666666667
3120087,CS300011,20211,20254,20,20,0.0,20,0.0
3120087,CS300016,20211,20254,20,20,0.0,20,0.0
3120087,CS300018,20211,20254,16,20,0.2,20,0.2
3120087,CS300021,20211,20254,20,20,0.0,20,0.0
3120087,CS300022,20211,20254,20,20,0.0,20,0.0
3120088,CS100001,20211,20254,20,20,0.0,20,0.0
3120088,CS100006,20211,20254,20,20,0.0,20,0.0
3120088,CS100007,20211,20254,20,20,0.0,20,0.0
3120088,CS100008,20211,20254,20,20,0.0,20,0.0
3120088,CS100009,20211,20254,20,20,0.0,20,0.0
3120088,CS100010,20211,20254,20,20,0.0,20,0.0
3120088,CS200001,20211,20254,20,20,0.0,20,0.0
3120088,CS200002,20211,20254,20,20,0.0,20,0.0
3120088,CS200003,20211,20254,20,20,0.0,20,0.0
3120088,CS200005,20211,20254,20,20,0.0,20,0.0
3120088,CS200006,20211,20254,20,20,0.0,20,0.0
3120088,CS200007,20211,20254,20,20,0.0,20,0.0
3120088,CS200008,20211,20254,20,20,0.0,20,0.0
3120088,CS200016,20211,20254,20,20,0.0,20,0.0
3120088,CS200024,20211,20254,20,20,0.0,20,0.0
3120088,CS200028,20211,20254,16,20,0.2,20,0.2
3120088,CS200030,20211,20254,19,20,0.05,20,0.05
3120088,CS200037,20211,20213,3,20,0.85,3,0.0
3120088,CS300001,20211,20223,7,20,0.65,7,0.0
3120088,CS300002,20211,20254,20,20,0.0,20,0.0
3120088,CS300004,20211,20254,20,20,0.0,20,0.0
3120088,CS300007,20211,20254,16,20,0.2,20,0.2
3120088,CS300010,20211,20254,20,20,0.0,20,0.0
3120088,CS300011,20211,20254,20,20,0.0,20,0.0
3120088,CS300016,20222,20254,15,20,0.25,15,0.0
3120088,CS300017,20211,20254,20,20,0.0,20,0.0
3120088,CS300018,20211,20254,20,20,0.0,20,0.0
3120088,CS300021,20211,20232,10,20,0.5,10,0.0
3120088,CS300022,20211,20254,20,20,0.0,20,0.0
3120089,CS100001,20211,20254,20,20,0.0,20,0.0
3120089,CS100002,20231,20254,12,20,0.4,12,0.0
3120089,CS100003,20211,20254,19,20,0.05,20,0.05
3120089,CS100004,20242,20243,2,20,0.9,2,0.0
3120089,CS100005,20221,20243,11,20,0.45,11,0.0
3120089,CS100008,20211,20254,20,20,0.0,20,0.0
3120089,CS100009,20222,20242,9,20,0.55,9,0.0
3120089,CS100010,20211,20254,20,20,0.0,20,0.0
3120089,CS200001,20211,20254,20,20,0.0,20,0.0
3120089,CS200002,20211,20254,20,20,0.0,20,0.0
3120089,CS200003,20211,20254,20,20,0.0,20,0.0
3120089,CS200005,20211,20254,19,20,0.05,20,0.05
3120089,CS200006,20222,20243,10,20,0.5,10,0.0
3120089,CS200007,20221,20243,11,20,0.45,11,0.0
3120089,CS200028,20211,20254,20,20,0.0,20,0.0
3120089,CS200030,20211,20254,19,20,0.05,20,0.05
3120089,CS300001,20211,20254,20,20,0.0,20,0.0
3120089,CS300002,20211,20254,20,20,0.0,20,0.0
3120089,CS300018,20221,20243,11,20,0.45,11,0.0
3120089,CS300019,20221,20243,11,20,0.45,11,0.0
3120089,CS300022,20253,20254,2,20,0.9,2,0.0
3120090,CS100001,20211,20254,20,20,0.0,20,0.0
3120090,CS100002,20211,20254,14,20,0.3,20,0.3
3120090,CS100003,20231,20254,12,20,0.4,12,0.0
3120090,CS100004,20211,20254,20,20,0.0,20,0.0
3120090,CS100005,20211,20254,20,20,0.0,20,0.0
3120090,CS100006,20211,20254,20,20,0.0,20,0.0
3120090,CS100007,20211,20254,20,20,0.0,20,0.0
3120090,CS100008,20211,20254,20,20,0.0,20,0.0
3120090,CS100009,20211,20254,20,20,0.0,20,0.0
3120090,CS100010,20211,20254,20,20,0.0,20,0.0
3120090,CS200001,20234,20241,2,20,0.9,2,0.0
3120090,CS200003,20211,20254,20,20,0.0,20,0.0
3120090,CS200005,20211,20254,20,20,0.0,20,0.0
3120090,CS200006,20211,20254,20,20,0.0,20,0.0
3120090,CS200007,20211,20254,20,20,0.0,20,0.0
3120090,CS200008,20211,20254,20,20,0.0,20,0.0
3120090,CS200019,20211,20254,20,20,0.0,20,0.0
3120090,CS200024,20221,20221,1,20,0.95,1,0.0
3120090,CS200028,20211,20254,20,20,0.0,20,0.0
3120090,CS200029,20211,20254,20,20,0.0,20,0.0
3120090,CS200030,20211,20254,20,20,0.0,20,0.0
3120090,CS200031,20211,20254,20,20,0.0,20,0.0
3120090,CS200034,20211,20254,20,20,0.0,20,0.0
3120090,CS200037,20211,20254,20,20,0.0,20,0.0
3120090,CS300001,20211,20254,20,20,0.0,20,0.0
3120090,CS300002,20211,20254,20,20,0.0,20,0.0
3120090,CS300007,20211,20254,7,20,0.65,20,0.65
3120090,CS300008,20211,20254,20,20,0.0,20,0.0
3120090,CS300009,20241,20252,6,20,0.7,6,0.0
3120090,CS300010,20213,20232,7,20,0.65,8,0.125
3120090,CS300011,20211,20254,20,20,0.0,20,0.0
3120090,CS300014,20211,20254,20,20,0.0,20,0.0
3120090,CS300016,20231,20254,12,20,0.4,12,0.0
3120090,CS300017,20211,20254,20,20,0.0,20,0.0
3120090,CS300018,20211,20254,20,20,0.0,20,0.0
3120090,CS300019,20211,20254,20,20,0.0,20,0.0
3120090,CS300020,20223,20251,9,20,0.55,11,0.18181818181818182
3120090,CS300021,20211,20254,20,20,0.0,20,0.0
3120090,CS300022,20211,20254,19,20,0.05,20,0.05
3120090,CS300024,20211,20242,14,20,0.3,14,0.0
3120090,CS300027,20211,20254,20,20,0.0,20,0.0
3120090,CS300032,20211,20254,20,20,0.0,20,0.0
3120091,CS100001,20211,20254,20,20,0.0,20,0.0
3120091,CS100002,20211,20254,20,20,0.0,20,0.0
3120091,CS100003,20212,20251,15,20,0.25,16,0.0625
3120091,CS100004,20211,20254,20,20,0.0,20,0.0
3120091,CS100005,20211,20254,20,20,0.0,20,0.0
3120091,CS100006,20211,20254,20,20,0.0,20,0.0
3120091,CS100007,20211,20252,12,20,0.4,18,0.3333333333333333
3120091,CS100008,20211,20254,20,20,0.0,20,0.0
3120091,CS100009,20211,20254,20,20,0.0,20,0.0
3120091,CS100010,20211,20254,20,20,0.0,20,0.0
3120091,CS200001,20211,20254,20,20,0.0,20,0.0
3120091,CS200005,20211,20254,20,20,0.0,20,0.0
3120091,CS200006,20211,20254,20,20,0.0,20,0.0
3120091,CS200007,20211,20254,20,20,0.0,20,0.0
3120091,CS200008,20211,20254,20,20,0.0,20,0.0
3120091,CS200016,20211,20254,20,20,0.0,20,0.0
3120091,CS200017,20211,20254,20,20,0.0,20,0.0
3120091,CS200019,20232,20241,4,20,0.8,4,0.0
3120091,CS200024,20211,20254,11,20,0.45,20,0.45
3120091,CS200028,20211,20254,20,20,0.0,20,0.0
3120091,CS200030,20211,20254,11,20,0.45,20,0.45
3120091,CS200031,20211,20212,2,20,0.9,2,0.0
3120091,CS200034,20211,20254,20,20,0.0,20,0.0
3120091,CS200037,20211,20254,20,20,0.0,20,0.0
3120091,CS300001,20254,20254,1,20,0.95,1,0.0
3120091,CS300002,20211,20254,20,20,0.0,20,0.0
3120091,CS300004,20211,20223,5,20,0.75,7,0.2857142857142857
3120091,CS300007,20211,20254,20,20,0.0,20,0.0
3120091,CS300010,20211,20254,17,20,0.15,20,0.15
3120091,CS300011,20211,20254,20,20,0.0,20,0.0
3120091,CS300016,20221,20233,7,20,0.65,7,0.0
3120091,CS300017,20214,20254,17,20,0.15,17,0.0
3120091,CS300018,20211,20254,20,20,0.0,20,0.0
3120091,CS300019,20211,20254,15,20,0.25,20,0.25
3120091,CS300020,20211,20244,16,20,0.2,16,0.0
3120091,CS300021,20223,20254,14,20,0.3,14,0.0
3120091,CS300022,20211,20254,20,20,0.0,20,0.0
3120091,CS300032,20211,20241,13,20,0.35,13,0.0
3120092,CS100001,20211,20254,20,20,0.0,20,0.0
3120092,CS100008,20211,20232,10,20,0.5,10,0.0
3120092,CS100009,20211,20254,20,20,0.0,20,0.0
3120092,CS100010,20211,20254,20,20,0.0,20,0.0
3120092,CS200001,20222,20244,6,20,0.7,11,0.45454545454545453
3120092,CS200005,20241,20254,8,20,0.6,8,0.0
3120092,CS200006,20211,20212,2,20,0.9,2,0.0
3120092,CS200007,20211,20254,20,20,0.0,20,0.0
3120092,CS200008,20211,20254,20,20,0.0,20,0.0
3120092,CS200028,20211,20254,20,20,0.0,20,0.0
3120092,CS200034,20211,20254,20,20,0.0,20,0.0
3120092,CS200037,20211,20254,20,20,0.0,20,0.0
3120092,CS300001,20211,20254,20,20,0.0,20,0.0
3120092,CS300002,20211,20254,20,20,0.0,20,0.0
3120092,CS300004,20211,20254,17,20,0.15,20,0.15
3120092,CS300011,20211,20252,18,20,0.1,18,0.0
3120092,CS300018,20211,20254,20,20,0.0,20,0.0
3120093,CS100001,20211,20254,20,20,0.0,20,0.0
3120093,CS100002,20211,20254,20,20,0.0,20,0.0
3120093,CS100003,20211,20254,20,20,0.0,20,0.0
3120093,CS100004,20211,20254,20,20,0.0,20,0.0
3120093,CS100005,20211,20254,20,20,0.0,20,0.0
3120093,CS100006,20211,20254,20,20,0.0,20,0.0
3120093,CS100007,20211,20254,20,20,0.0,20,0.0
3120093,CS100008,20211,20254,20,20,0.0,20,0.0
3120093,CS100009,20211,20254,20,20,0.0,20,0.0
3120093,CS100010,20211,20254,20,20,0.0,20,0.0
3120093,CS200001,20211,20254,20,20,0.0,20,0.0
3120093,CS200002,20244,20252,3,20,0.85,3,0.0
3120093,CS200003,20211,20254,20,20,0.0,20,0.0
3120093,CS200005,20211,20254,20,20,0.0,20,0.0
3120093,CS200006,20211,20254,20,20,0.0,20,0.0
3120093,CS200007,20211,20254,20,20,0.0,20,0.0
3120093,CS200008,20211,20254,20,20,0.0,20,0.0
3120093,CS200016,20211,20254,20,20,0.0,20,0.0
3120093,CS200024,20211,20254,20,20,0.0,20,0.0
3120093,CS200028,20211,20254,20,20,0.0,20,0.0
3120093,CS200029,20211,20254,20,20,0.0,20,0.0
3120093,CS200030,20211,20254,20,20,0.0,20,0.0
3120093,CS200031,20211,20254,20,20,0.0,20,0.0
3120093,CS200037,20211,20254,20,20,0.0,20,0.0
3120093,CS300001,20231,20254,12,20,0.4,12,0.0
3120093,CS300002,20211,20254,20,20,0.0,20,0.0
3120093,CS300004,20211,20254,20,20,0.0,20,0.0
3120093,CS300007,20211,20254,20,20,0.0,20,0.0
3120093,CS300009,20211,20254,20,20,0.0,20,0.0
3120093,CS300010,20211,20254,20,20,0.0,20,0.0
3120093,CS300011,20211,20254,20,20,0.0,20,0.0
3120093,CS300016,20211,20254,20,20,0.0,20,0.0
3120093,CS300018,20211,20254,20,20,0.0,20,0.0
3120093,CS300021,20211,20254,20,20,0.0,20,0.0
3120093,CS300022,20211,20254,19,20,0.05,20,0.05
3120093,CS300028,20211,20254,20,20,0.0,20,0.0
3120093,CS300029,20211,20254,20,20,0.0,20,0.0
3120093,CS300033,20212,20254,19,20,0.05,19,0.0
3120093,CS300035,20212,20252,9,20,0.55,17,0.47058823529411764
3120093,CS300036,20211,20254,20,20,0.0,20,0.0
3120093,CS300043,20222,20244,11,20,0.45,11,0.0
3120094,CS100001,20211,20254,20,20,0.0,20,0.0
3120094,CS100002,20211,20254,20,20,0.0,20,0.0
3120094,CS100003,20211,20254,20,20,0.0,20,0.0
3120094,CS100004,20211,20254,20,20,0.0,20,0.0
3120094,CS100005,20211,20254,20,20,0.0,20,0.0
3120094,CS100006,20211,20254,20,20,0.0,20,0.0
3120094,CS100007,20211,20254,20,20,0.0,20,0.0
3120094,CS100008,20211,20254,20,20,0.0,20,0.0
3120094,CS100009,20211,20254,20,20,0.0,20,0.0
3120094,CS100010,20211,20254,20,20,0.0,20,0.0
3120094,CS200001,20211,20254,20,20,0.0,20,0.0
3120094,CS200002,20211,20254,20,20,0.0,20,0.0
3120094,CS200003,20211,20254,20,20,0.0,20,0.0
3120094,CS200005,20211,20254,20,20,0.0,20,0.0
3120094,CS200006,20211,20254,20,20,0.0,20,0.0
3120094,CS200007,20211,20254,20,20,0.0,20,0.0
3120094,CS200008,20211,20254,20,20,0.0,20,0.0
3120094,CS200016,20211,20254,20,20,0.0,20,0.0
3120094,CS200019,20211,20254,20,20,0.0,20,0.0
3120094,CS200024,20211,20254,20,20,0.0,20,0.0
3120094,CS200028,20211,20254,20,20,0.0,20,0.0
3120094,CS200029,20211,20254,20,20,0.0,20,0.0
3120094,CS200030,20211,20254,20,20,0.0,20,0.0
3120094,CS200031,20253,20254,2,20,0.9,2,0.0
3120094,CS200034,20211,20254,20,20,0.0,20,0.0
3120094,CS200036,20213,20233,4,20,0.8,9,0.5555555555555556
3120094,CS200037,20211,20254,20,20,0.0,20,0.0
3120094,CS300001,20211,20254,20,20,0.0,20,0.0
3120094,CS300002,20211,20254,20,20,0.0,20,0.0
3120094,CS300004,20211,20254,18,20,0.1,20,0.1
3120094,CS300007,20211,20254,20,20,0.0,20,0.0
3120094,CS300010,20211,20254,20,20,0.0,20,0.0
3120094,CS300011,20211,20254,20,20,0.0,20,0.0
3120094,CS300015,20221,20242,10,20,0.5,10,0.0
3120094,CS300016,20211,20254,20,20,0.0,20,0.0
3120094,CS300017,20211,20254,20,20,0.0,20,0.0
3120094,CS300018,20211,20254,20,20,0.0,20,0.0
3120094,CS300019,20211,20254,20,20,0.0,20,0.0
3120094,CS300020,20211,20254,20,20,0.0,20,0.0
3120094,CS300021,20211,20254,20,20,0.0,20,0.0
3120094,CS300022,20211,20254,20,20,0.0,20,0.0
3120094,CS300024,20212,20254,19,20,0.05,19,0.0
3120094,CS300027,20211,20241,11,20,0.45,13,0.15384615384615385
3120094,CS300028,20211,20254,20,20,0.0,20,0.0
3120094,CS300029,20211,20244,16,20,0.2,16,0.0
3120094,CS300032,20211,20254,19,20,0.05,20,0.05
3120094,CS300035,20254,20254,1,20,0.95,1,0.0
3120094,CS300036,20211,20254,20,20,0.0,20,0.0
3120094,CS300043,20211,20253,14,20,0.3,19,0.2631578947368421
3120095,CS100001,20211,20254,20,20,0.0,20,0.0
3120095,CS100002,20211,20254,20,20,0.0,20,0.0
3120095,CS100004,20211,20241,13,20,0.35,13,0.0
3120095,CS100005,20211,20254,20,20,0.0,20,0.0
3120095,CS100006,20211,20254,20,20,0.0,20,0.0
3120095,CS100007,20211,20254,11,20,0.45,20,0.45
3120095,CS100008,20211,20254,20,20,0.0,20,0.0
3120095,CS100009,20211,20254,20,20,0.0,20,0.0
3120095,CS100010,20211,20254,20,20,0.0,20,0.0
3120095,CS200001,20211,20254,20,20,0.0,20,0.0
3120095,CS200005,20211,20254,20,20,0.0,20,0.0
3120095,CS200006,20211,20254,20,20,0.0,20,0.0
3120095,CS200007,20211,20254,20,20,0.0,20,0.0
3120095,CS200008,20211,20254,20,20,0.0,20,0.0
3120095,CS200016,20211,20254,20,20,0.0,20,0.0
3120095,CS200019,20211,20254,20,20,0.0,20,0.0
3120095,CS200028,20211,20254,20,20,0.0,20,0.0
3120095,CS200030,20211,20254,20,20,0.0,20,0.0
3120095,CS200034,20211,20252,18,20,0.1,18,0.0
3120095,CS200037,20211,20254,20,20,0.0,20,0.0
3120095,CS300001,20211,20254,20,20,0.0,20,0.0
3120095,CS300002,20211,20241,13,20,0.35,13,0.0
3120095,CS300004,20211,20244,7,20,0.65,16,0.5625
3120095,CS300007,20211,20254,20,20,0.0,20,0.0
3120095,CS300009,20211,20254,20,20,0.0,20,0.0
3120095,CS300010,20211,20254,20,20,0.0,20,0.0
3120095,CS300011,20211,20254,20,20,0.0,20,0.0
3120095,CS300014,20211,20212,2,20,0.9,2,0.0
3120095,CS300016,20211,20254,20,20,0.0,20,0.0
3120095,CS300017,20211,20254,20,20,0.0,20,0.0
3120095,CS300018,20211,20254,20,20,0.0,20,0.0
3120095,CS300019,20211,20254,20,20,0.0,20,0.0
3120095,CS300022,20211,20254,20,20,0.0,20,0.0
3120095,CS300031,20211,20254,20,20,0.0,20,0.0
3120095,CS300033,20211,20254,20,20,0.0,20,0.0
3120096,CS100001,20211,20254,20,20,0.0,20,0.0
3120096,CS100002,20211,20254,20,20,0.0,20,0.0
3120096,CS100003,20211,20254,20,20,0.0,20,0.0
3120096,CS100004,20211,20254,20,20,0.0,20,0.0
3120096,CS100005,20211,20254,20,20,0.0,20,0.0
3120096,CS100006,20211,20254,20,20,0.0,20,0.0
3120096,CS100007,20233,20252,8,20,0.6,8,0.0
3120096,CS100008,20211,20254,20,20,0.0,20,0.0
3120096,CS100009,20211,20254,20,20,0.0,20,0.0
3120096,CS100010,20211,20254,20,20,0.0,20,0.0
3120096,CS200001,20211,20254,19,20,0.05,20,0.05
3120096,CS200003,20211,20254,20,20,0.0,20,0.0
3120096,CS200005,20211,20254,20,20,0.0,20,0.0
3120096,CS200006,20211,20254,20,20,0.0,20,0.0
3120096,CS200007,20211,20254,20,20,0.0,20,0.0
3120096,CS200008,20211,20254,20,20,0.0,20,0.0
3120096,CS200024,20222,20254,9,20,0.55,15,0.4
3120096,CS200028,20211,20254,20,20,0.0,20,0.0
3120096,CS200029,20211,20254,17,20,0.15,20,0.15
3120096,CS200030,20211,20254,20,20,0.0,20,0.0
3120096,CS200031,20212,20254,19,20,0.05,19,0.0
3120096,CS200034,20211,20254,20,20,0.0,20,0.0
3120096,CS200037,20211,20254,20,20,0.0,20,0.0
3120096,CS300001,20211,20254,20,20,0.0,20,0.0
3120096,CS300002,20211,20254,20,20,0.0,20,0.0
3120096,CS300004,20211,20253,14,20,0.3,19,0.2631578947368421
3120096,CS300009,20242,20254,7,20,0.65,7,0.0
3120096,CS300011,20211,20254,20,20,0.0,20,0.0
3120096,CS300014,20211,20254,20,20,0.0,20,0.0
3120096,CS300016,20211,20224,8,20,0.6,8,0.0
3120096,CS300018,20211,20254,20,20,0.0,20,0.0
3120096,CS300022,20211,20254,20,20,0.0,20,0.0
3120096,CS300028,20211,20254,20,20,0.0,20,0.0
3120096,CS300029,20211,20254,20,20,0.0,20,0.0
3120097,CS100001,20211,20254,20,20,0.0,20,0.0
3120097,CS100002,20211,20254,20,20,0.0,20,0.0
3120097,CS100003,20211,20221,5,20,0.75,5,0.0
3120097,CS100004,20211,20254,20,20,0.0,20,0.0
3120097,CS100005,20211,20222,6,20,0.7,6,0.0
3120097,CS100006,20211,20254,20,20,0.0,20,0.0
3120097,CS100009,20211,20211,1,20,0.95,1,0.0
3120097,CS100010,20211,20254,20,20,0.0,20,0.0
3120097,CS200028,20214,20254,17,20,0.15,17,0.0
3120097,CS300001,20211,20254,20,20,0.0,20,0.0
3120097,CS300002,20211,20254,20,20,0.0,20,0.0
3120097,CS300018,20211,20234,12,20,0.4,12,0.0
3120097,CS300022,20211,20241,13,20,0.35,13,0.0
3120098,CS100001,20211,20254,20,20,0.0,20,0.0
3120098,CS100002,20211,20254,20,20,0.0,20,0.0
3120098,CS100003,20211,20254,20,20,0.0,20,0.0
3120098,CS100004,20211,20254,20,20,0.0,20,0.0
3120098,CS100005,20211,20254,20,20,0.0,20,0.0
3120098,CS100006,20211,20254,20,20,0.0,20,0.0
3120098,CS100007,20211,20214,4,20,0.8,4,0.0
3120098,CS100008,20211,20254,20,20,0.0,20,0.0
3120098,CS100009,20211,20254,20,20,0.0,20,0.0
3120098,CS100010,20211,20254,20,20,0.0,20,0.0
3120098,CS200001,20211,20254,20,20,0.0,20,0.0
3120098,CS200005,20211,20254,20,20,0.0,20,0.0
3120098,CS200006,20211,20254,20,20,0.0,20,0.0
3120098,CS200007,20211,20254,20,20,0.0,20,0.0
3120098,CS200008,20211,20254,20,20,0.0,20,0.0
3120098,CS200017,20211,20254,20,20,0.0,20,0.0
3120098,CS200024,20211,20254,20,20,0.0,20,0.0
3120098,CS200028,20211,20254,20,20,0.0,20,0.0
3120098,CS200029,20211,20254,20,20,0.0,20,0.0
3120098,CS200030,20211,20254,20,20,0.0,20,0.0
3120098,CS300001,20211,20254,20,20,0.0,20,0.0
3120098,CS300002,20211,20254,20,20,0.0,20,0.0
3120098,CS300003,20222,20254,15,20,0.25,15,0.0
3120098,CS300010,20212,20254,19,20,0.05,19,0.0
3120098,CS300011,20211,20254,20,20,0.0,20,0.0
3120098,CS300016,20211,20254,20,20,0.0,20,0.0
3120098,CS300018,20211,20254,20,20,0.0,20,0.0
3120098,CS300020,20211,20252,18,20,0.1,18,0.0
3120098,CS300021,20211,20254,20,20,0.0,20,0.0
3120098,CS300022,20211,20254,20,20,0.0,20,0.0
3120098,CS300028,20211,20254,20,20,0.0,20,0.0
3120099,CS100001,20211,20254,20,20,0.0,20,0.0
3120099,CS100003,20211,20254,19,20,0.05,20,0.05
3120099,CS100004,20251,20253,3,20,0.85,3,0.0
3120099,CS100006,20211,20254,20,20,0.0,20,0.0
3120099,CS100008,20211,20254,20,20,0.0,20,0.0
3120099,CS100010,20211,20254,20,20,0.0,20,0.0
3120099,CS300002,20221,20254,16,20,0.2,16,0.0
3120099,CS300011,20252,20254,3,20,0.85,3,0.0
3120099,CS300017,20211,20254,20,20,0.0,20,0.0
3120100,CS100001,20211,20254,20,20,0.0,20,0.0
3120100,CS100002,20211,20254,20,20,0.0,20,0.0
3120100,CS100003,20211,20254,20,20,0.0,20,0.0
3120100,CS100004,20233,20254,9,20,0.55,10,0.1
3120100,CS100005,20211,20254,19,20,0.05,20,0.05
3120100,CS100006,20211,20254,20,20,0.0,20,0.0
3120100,CS100008,20211,20254,20,20,0.0,20,0.0
3120100,CS100009,20211,20254,20,20,0.0,20,0.0
3120100,CS100010,20211,20254,20,20,0.0,20,0.0
3120100,CS200001,20211,20254,20,20,0.0,20,0.0
3120100,CS200002,20211,20244,14,20,0.3,16,0.125
3120100,CS200005,20211,20254,20,20,0.0,20,0.0
3120100,CS200006,20211,20254,20,20,0.0,20,0.0
3120100,CS200007,20211,20254,20,20,0.0,20,0.0
3120100,CS200008,20211,20254,20,20,0.0,20,0.0
3120100,CS200016,20211,20254,20,20,0.0,20,0.0
3120100,CS200024,20211,20254,20,20,0.0,20,0.0
3120100,CS200028,20211,20254,20,20,0.0,20,0.0
3120100,CS200029,20211,20233,9,20,0.55,11,0.18181818181818182
3120100,CS200030,20211,20254,20,20,0.0,20,0.0
3120100,CS200037,20211,20254,20,20,0.0,20,0.0
3120100,CS300001,20211,20254,20,20,0.0,20,0.0
3120100,CS300002,20211,20254,20,20,0.0,20,0.0
3120100,CS300011,20211,20254,20,20,0.0,20,0.0
3120100,CS300016,20211,20254,20,20,0.0,20,0.0
3120100,CS300018,20211,20254,20,20,0.0,20,0.0
3120100,CS300019,20211,20254,20,20,0.0,20,0.0
3120100,CS300021,20211,20254,20,20,0.0,20,0.0
3120100,CS300022,20211,20254,20,20,0.0,20,0.0
3120100,CS300028,20233,20254,10,20,0.5,10,0.0
3120101,CS100001,20211,20254,20,20,0.0,20,0.0
3120101,CS100002,20211,20254,20,20,0.0,20,0.0
3120101,CS100003,20211,20254,20,20,0.0,20,0.0
3120101,CS100004,20211,20254,20,20,0.0,20,0.0
3120101,CS100005,20211,20254,20,20,0.0,20,0.0
3120101,CS100006,20211,20254,20,20,0.0,20,0.0
3120101,CS100007,20211,20254,20,20,0.0,20,0.0
3120101,CS100008,20211,20254,20,20,0.0,20,0.0
3120101,CS100009,20211,20254,20,20,0.0,20,0.0
3120101,CS100010,20211,20254,20,20,0.0,20,0.0
3120101,CS200001,20253,20254,2,20,0.9,2,0.0
3120101,CS200003,20211,20254,20,20,0.0,20,0.0
3120101,CS200005,20211,20254,20,20,0.0,20,0.0
3120101,CS200006,20211,20254,20,20,0.0,20,0.0
3120101,CS200007,20211,20254,20,20,0.0,20,0.0
3120101,CS200008,20211,20254,20,20,0.0,20,0.0
3120101,CS200016,20211,20254,20,20,0.0,20,0.0
3120101,CS200024,20211,20254,20,20,0.0,20,0.0
3120101,CS200028,20211,20254,20,20,0.0,20,0.0
3120101,CS200029,20211,20254,20,20,0.0,20,0.0
3120101,CS200030,20211,20254,20,20,0.0,20,0.0
3120101,CS200031,20211,20254,20,20,0.0,20,0.0
3120101,CS200034,20211,20213,3,20,0.85,3,0.0
3120101,CS200037,20211,20254,20,20,0.0,20,0.0
3120101,CS300001,20211,20254,20,20,0.0,20,0.0
3120101,CS300002,20211,20254,20,20,0.0,20,0.0
3120101,CS300003,20251,20252,2,20,0.9,2,0.0
3120101,CS300004,20211,20253,19,20,0.05,19,0.0
3120101,CS300007,20211,20233,7,20,0.65,11,0.36363636363636365
3120101,CS300009,20211,20212,2,20,0.9,2,0.0
3120101,CS300011,20211,20254,20,20,0.0,20,0.0
3120101,CS300014,20211,20254,20,20,0.0,20,0.0
3120101,CS300015,20244,20253,4,20,0.8,4,0.0
3120101,CS300016,20211,20254,20,20,0.0,20,0.0
3120101,CS300017,20211,20254,20,20,0.0,20,0.0
